Steps,    Chain,           Chi,             Rama,            Water,          Helix,           AMH-Go,       Frag_Mem,          Membrane,          VTotal,      Ebond,     Epair,     Rg
3744000, 187.967046821383, 40.0275650533735, -330.408455442745, 0, 0, -453.431066784613, 0, -35.5824451163961, -591.427355468998, 256.721634188275, 15.4772530188058, 10.5812792362759
3768000, 204.548923936257, 50.9650886065477, -304.763955407111, 0, 0, -436.297755211014, 0, -34.9409611853168, -520.488659260637, 310.524584811644, 24.5975410021326, 12.0661269227823
3792000, 172.894947336199, 42.5698385931808, -312.986495872513, 0, 0, -455.05714555435, 0, -36.1698303468577, -588.748685844341, 238.211838196824, 24.9645032816881, 10.2058472729424
3816000, 142.783307371656, 46.9582453155703, -336.506989402983, 0, 0, -458.963774836058, 0, -35.2831584888103, -641.012370040625, 230.462876505877, 14.7053476266529, 10.7508807451353
3840000, 158.282140841441, 48.5149123489438, -342.012012847396, 0, 0, -455.68697644077, 0, -36.6189564797286, -627.52089257751, 260.328552404537, 15.8899768554509, 9.38713884127041
3864000, 160.48322237281, 56.2077356058088, -335.839961444509, 0, 0, -462.282286019253, 0, -33.5877886331895, -615.019078118333, 233.079931727343, 26.9477095506819, 9.22483479742703
3888000, 134.319151054717, 35.0596203700723, -334.980806197206, 0, 0, -471.52211753693, 0, -34.3894750661731, -671.51362737552, 233.654021897408, 15.7201551709805, 10.1766305850843
3912000, 142.216148708874, 47.2927933510831, -337.747851228469, 0, 0, -480.187332229528, 0, -35.4301537792368, -663.856395177277, 219.272305452086, 21.4833752484106, 9.69702890580553
3936000, 132.058181255134, 49.9768212755452, -331.491398380168, 0, 0, -473.349382503045, 0, -36.0434836919066, -658.84926204444, 234.383389761674, 25.2556345454744, 9.60918832479942
3960000, 147.215056256619, 39.244227699963, -339.940761795382, 0, 0, -471.130165843679, 0, -36.453266416318, -661.064910098797, 218.540719399151, 13.1761538872941, 10.2751762328392
3984000, 155.440611206801, 38.1313782777448, -344.25698586188, 0, 0, -472.066211591023, 0, -34.7298024879903, -657.481010456348, 224.483928579514, 15.8386940185355, 9.07625750690752
4008000, 133.432813564604, 40.0333839669741, -341.776603069375, 0, 0, -482.75235031416, 0, -34.1828488040446, -685.245604656002, 194.913402070433, 12.4688182625238, 10.2935532400965
4032000, 140.573363813729, 36.3162365977822, -344.667442112948, 0, 0, -479.624870315688, 0, -37.6420486237539, -685.044760640879, 177.861902786128, 14.4440734223421, 11.1750535302449
4056000, 151.630423204315, 43.567361086551, -330.754123030468, 0, 0, -464.746429016881, 0, -35.9978350148048, -636.300602771288, 249.587141017302, 20.4201754292473, 10.9409778666299
4080000, 151.173958287914, 43.3230304262741, -332.372607653737, 0, 0, -455.857708061689, 0, -34.5452954820266, -628.278622483265, 272.070926944975, 17.769655487334, 11.2045834505915
4104000, 171.625367569306, 52.922558463864, -316.908750594255, 0, 0, -422.241483120465, 0, -39.4073992448816, -554.009706926432, 307.642158931252, 22.5493074942893, 9.36529893418158
4128000, 158.19599794521, 50.5966718079899, -332.298035330584, 0, 0, -440.703536983419, 0, -38.1655664619455, -602.374469022749, 255.445020788635, 14.8849654658328, 9.83491223605183
4152000, 156.597349987819, 56.1583075379594, -315.668221139208, 0, 0, -468.928089661106, 0, -38.5662978899975, -610.406951164533, 258.002659406181, 21.3161813487577, 9.78981346009409
4176000, 150.288556765557, 51.633438296517, -326.136800277793, 0, 0, -442.590643844437, 0, -37.700772370707, -604.506221430863, 231.528413166692, 23.2625215394254, 9.30616569395478
4200000, 168.294800020255, 47.5944094784389, -315.48677744345, 0, 0, -455.942279009775, 0, -37.1595539048977, -592.699400859429, 265.504356564861, 20.2442562670616, 10.5131812275595
4224000, 175.133698342169, 41.2317278117201, -330.87844081726, 0, 0, -453.793909352119, 0, -38.6503099014538, -606.957233916944, 236.431904469154, 24.65960240154, 9.66491818896313
4248000, 147.24876603761, 39.6057810892632, -338.474550742492, 0, 0, -467.187642570154, 0, -35.7684500668271, -654.5760962526, 241.096678592161, 17.0444376544393, 10.3368502018942
4272000, 172.396450924791, 42.8813637955376, -327.071489941458, 0, 0, -465.478031928838, 0, -37.3837066939687, -614.655413843936, 265.381585329958, 18.3769140524791, 10.2600223281516
4296000, 175.998310966317, 43.565776042688, -340.854872691124, 0, 0, -467.364416845733, 0, -33.9012559010913, -622.556458428943, 239.26756904433, 17.995815855386, 9.22577308532429
4320000, 136.941678035985, 36.48132550127, -309.619431747673, 0, 0, -468.475497484646, 0, -39.3205144744747, -643.992440169539, 249.492985110118, 24.8212351867704, 10.9939060674681
4344000, 141.995632112659, 33.9730839972987, -320.526764611579, 0, 0, -439.951807662983, 0, -39.0271977956164, -623.537053960221, 253.005859290498, 22.7493580033598, 10.3873981250074
4368000, 159.383729798692, 45.8509390981661, -324.574312065594, 0, 0, -458.630521123217, 0, -35.4435752469538, -613.413739538907, 263.653458056657, 26.0513894984459, 8.85703242154387
4392000, 185.558570209192, 53.2632636958317, -313.006594092179, 0, 0, -459.002636060964, 0, -34.6589846356558, -567.846380883775, 261.345282025498, 15.0532659363306, 10.9617504359479
4416000, 153.160492880001, 40.822255502087, -326.3980140082, 0, 0, -450.226953116683, 0, -38.5679670326893, -621.210185775484, 245.753044853393, 16.0723686582058, 13.2342711388822
4440000, 169.150924185988, 48.7553765302899, -333.537975160313, 0, 0, -462.841223358858, 0, -36.2162493870404, -614.689147189933, 239.939102182212, 18.4322514148275, 9.32133195231522
4464000, 148.391229040228, 37.5947575539987, -340.802987769451, 0, 0, -452.884093332267, 0, -39.6532028681445, -647.354297375636, 223.97127504117, 20.4933429627287, 9.80410010225114
4488000, 158.522607525108, 40.1178737123366, -341.363593542396, 0, 0, -481.326649308806, 0, -37.6873267602756, -661.737088374033, 237.672671914553, 15.4495685916387, 10.3892304831786
4512000, 133.162257102986, 40.6355569042664, -337.591362375519, 0, 0, -459.209611386983, 0, -37.5660013581347, -660.569161113384, 236.157963835454, 15.7704446973307, 10.048108963358
4536000, 147.849975032341, 40.190346481811, -327.42607892846, 0, 0, -453.535274127112, 0, -39.262108740128, -632.183140281548, 239.530272118207, 19.7169489223054, 10.4145670273136
4560000, 146.173678105489, 46.2881529244364, -320.406043973171, 0, 0, -459.001218692218, 0, -38.9600443084339, -625.905475943897, 244.377266540575, 20.1654247356461, 13.2753085023739
4584000, 174.094789457806, 47.8283942294998, -330.847652331975, 0, 0, -463.423835584223, 0, -36.0160046890102, -608.364308917902, 249.549655252389, 15.1625572645772, 10.5469231894619
4608000, 148.333700236584, 39.3228772445446, -329.238135555445, 0, 0, -473.303150223338, 0, -39.0075658470297, -653.892274144684, 217.784959019191, 16.8917558595112, 9.92275996769112
4632000, 146.778986040161, 43.5613024248165, -332.044234972726, 0, 0, -481.936629990147, 0, -34.1258759631497, -657.766452461045, 218.789983542572, 22.6894795473101, 9.34811544607279
4656000, 157.079152076097, 51.9889778697297, -340.965319041147, 0, 0, -475.862970547518, 0, -38.1577031634194, -645.917862806258, 223.035029569728, 14.6137287472889, 11.3273629069407
4680000, 116.949475217944, 33.1206857133756, -345.651562342214, 0, 0, -488.468376011821, 0, -39.2766206903744, -723.32639811309, 178.575586506824, 18.8629082459072, 10.5208003853369
4704000, 123.916502165413, 32.4295370145557, -341.894800735791, 0, 0, -492.275528184548, 0, -37.1074569123247, -714.931746652695, 205.675528473159, 15.5868798708424, 9.9947145563278
4728000, 133.122206958066, 40.4773650719429, -347.9700671699, 0, 0, -484.958073829111, 0, -35.1854280408713, -694.513997009873, 184.342688242798, 20.2969495288826, 8.93388132151196
4752000, 128.551349712413, 43.5086973333086, -345.996626182213, 0, 0, -481.444168951391, 0, -40.1872163436997, -695.567964431582, 216.701554625881, 20.236726821107, 12.5203431342952
4776000, 122.60328950866, 35.7500804499545, -329.743803853851, 0, 0, -466.891311007957, 0, -38.0202146646776, -676.301959567871, 205.343525170775, 18.8863220037639, 10.3388474653863
4800000, 135.331097006155, 45.4707505492554, -335.129377787703, 0, 0, -491.191421157841, 0, -38.1793717729555, -683.698323163089, 212.767645816926, 18.9328516491939, 11.2934755551032
4824000, 150.197330550477, 43.6119364735053, -334.585627286234, 0, 0, -477.397243346144, 0, -38.0576873256955, -656.231290934091, 235.960273427368, 16.6093752852927, 13.542739225413
4848000, 146.111799357075, 41.6407750258528, -338.074095805855, 0, 0, -485.803889404202, 0, -37.1249077241029, -673.250318551232, 215.669618750635, 17.9336264171829, 9.76269762256294
4872000, 161.5200510177, 38.9036074478984, -343.057147900856, 0, 0, -463.868886185885, 0, -37.2303537186488, -643.732729339791, 209.645424277167, 15.9278060457476, 9.49676258694503
4896000, 120.908438056404, 40.5558390782001, -349.751301657887, 0, 0, -476.011613222104, 0, -33.0213540832339, -697.319991828621, 200.802465529075, 16.9835676918223, 12.9229052402684
4920000, 127.258438282348, 36.592111013478, -321.311362762861, 0, 0, -490.656308815527, 0, -37.5573530564319, -685.674475338994, 207.10810052538, 23.1742589490683, 11.0415981582981
4944000, 120.625820629419, 42.535576309135, -336.644822714189, 0, 0, -492.67336903502, 0, -36.0684435999896, -702.225238410645, 196.678621692137, 16.9826511701236, 9.85604315570307
4968000, 121.866249171426, 37.3556851503239, -342.954415455573, 0, 0, -485.158902080368, 0, -37.9007625860072, -706.792145800198, 213.563979941336, 26.2123306494572, 9.15556279026315
4992000, 119.210876130805, 40.2487270776769, -337.81565228933, 0, 0, -490.940991912048, 0, -35.7877304356577, -705.084771428554, 167.354154313619, 12.1486039211405, 11.206870442048
5016000, 120.435659203021, 35.2491863529561, -346.135596694439, 0, 0, -483.660179941556, 0, -37.0034797249275, -711.114410804945, 199.747816999127, 23.4801308625173, 11.7574976908775
5040000, 110.570817288755, 34.2232037738154, -347.828870285026, 0, 0, -501.65660924072, 0, -37.0872923328063, -741.778750795982, 169.316520317652, 14.3507331945872, 9.62596285733627
5064000, 126.058434182836, 36.1780108036281, -342.021047646759, 0, 0, -490.827141513993, 0, -36.0105572698459, -706.622301444134, 192.45335447218, 18.872608029247, 11.1234494070139
5088000, 121.147513083068, 35.4210559877631, -339.713343286742, 0, 0, -488.936906717686, 0, -37.0771580567864, -709.158838990383, 182.702800227186, 14.0295912154322, 9.8884891355148
5112000, 121.503162809155, 32.8373954251379, -338.949762754551, 0, 0, -497.523960529782, 0, -36.9497578850861, -719.082922935126, 187.228726817195, 14.7432888087365, 10.4878998721927
5136000, 115.398584859499, 31.4933097656049, -350.810925249449, 0, 0, -492.281752885753, 0, -36.6074902397867, -732.808273749885, 182.635974694554, 13.8922545518066, 9.6694875593098
5160000, 119.515322833318, 33.9600470634281, -343.984450086597, 0, 0, -479.438250776222, 0, -35.5578911737691, -705.505222139842, 186.098344247877, 13.4265516776465, 8.94581133723121
5184000, 145.460621904955, 40.3342602250755, -334.293415930997, 0, 0, -482.202206338746, 0, -38.2151191336219, -668.915859273334, 218.359883082955, 14.7898911819148, 9.54454215794519
5208000, 116.719095900625, 34.2651556242597, -343.026865298427, 0, 0, -478.712175827963, 0, -37.6287822383093, -708.383571839815, 195.981535349934, 10.845689587098, 9.24484957404327
5232000, 127.370089497718, 35.1757196249788, -349.185749933825, 0, 0, -489.011407512949, 0, -36.4848777959303, -712.136226120007, 187.749521595227, 19.1464236391459, 10.9112648365857
5256000, 125.243514958168, 37.8351429793846, -338.447386540748, 0, 0, -491.193173942404, 0, -38.0896298923351, -704.651532437935, 184.732061544591, 21.3162645377169, 10.8073122000936
5280000, 125.146722936026, 37.3622366467648, -344.576281728698, 0, 0, -485.42768946015, 0, -39.0866197447064, -706.581631350764, 195.308892419286, 14.0612015869407, 9.02519160325622
5304000, 127.498464722277, 38.8382556840637, -335.428247527276, 0, 0, -488.708037437522, 0, -39.6309649392223, -697.43052949768, 214.790189968479, 18.964763460655, 10.4036676402328
5328000, 125.50067653488, 38.5319091052579, -332.484368560361, 0, 0, -487.857558677809, 0, -35.9523714363817, -692.261713034414, 199.916150117284, 15.9503315391176, 11.0455481899643
5352000, 116.499610639008, 34.9115709643573, -341.901169605717, 0, 0, -467.83319024951, 0, -36.7298566466981, -695.05303489856, 202.752483352273, 13.2689989667956, 9.93372243355085
5376000, 128.833327174047, 35.8572310512488, -330.446744427516, 0, 0, -496.970754627635, 0, -38.0045145322406, -700.731455362096, 186.630717754033, 20.9375092166294, 10.6057900975991
5400000, 117.038510378453, 32.6164801037788, -346.644135880391, 0, 0, -489.833151212801, 0, -36.3224119953903, -723.14470860635, 181.407358631622, 15.8109821583838, 10.3477940871125
5424000, 126.356159060669, 33.7400947025484, -350.297464573128, 0, 0, -487.87996602826, 0, -38.1714749992406, -716.252651837411, 172.171677936919, 13.6470807645031, 10.7012309890714
5448000, 117.248391118974, 35.7324566401549, -339.106635423896, 0, 0, -482.339705543303, 0, -37.565987677881, -706.031480885951, 189.434099128764, 15.3155602982946, 10.1756851621182
5472000, 114.227411389487, 46.2195116854476, -334.142177265559, 0, 0, -489.268952461153, 0, -36.0691767926911, -699.033383444469, 211.512953043716, 22.5005505186582, 10.533494027888
5496000, 128.214695098799, 31.4370052919492, -342.483411647374, 0, 0, -488.331328551073, 0, -37.1699598020459, -708.332999609745, 212.045939332879, 15.6651426839882, 10.1948646804872
5520000, 124.620245476648, 38.87420452944, -347.219163357605, 0, 0, -491.917351650302, 0, -34.4968095516115, -710.13887455343, 176.179431510168, 18.5984606724655, 9.69017307433685
5544000, 109.351916742989, 30.2941282877533, -343.791046804224, 0, 0, -485.25706381212, 0, -37.2562189344889, -726.658284520091, 206.408629855397, 18.5650417453489, 9.71937983145453
5568000, 127.82533042658, 35.854812045912, -347.064626482414, 0, 0, -485.160813616796, 0, -36.0988358952322, -704.64413352195, 200.25616519355, 20.6897295604618, 10.3988038142416
5592000, 108.783994628439, 38.8914719715467, -345.865338027493, 0, 0, -497.350191935385, 0, -36.7277331939974, -732.26779655689, 174.839641135862, 11.5810165567583, 9.70661676607554
5616000, 116.489840694738, 28.9811267216342, -345.531990333418, 0, 0, -487.081675302868, 0, -35.9261955571307, -723.068893777044, 183.40100990283, 19.8398080575747, 10.4908624477231
5640000, 116.54659201224, 37.1586554622597, -343.741673419001, 0, 0, -486.9154225415, 0, -36.3042087533856, -713.256057239387, 179.09345472934, 18.3868838887593, 9.60486285793552
5664000, 124.324582496992, 42.4759782628393, -342.448989112201, 0, 0, -489.319481742286, 0, -36.444145488654, -701.41205558331, 186.814164588721, 18.0341572105655, 9.47595451417583
5688000, 136.083569822038, 40.9448602919364, -342.146712191235, 0, 0, -489.11288264353, 0, -34.8557356742182, -689.086900395009, 195.086361442986, 23.7060278720709, 10.8413660445712
5712000, 107.515318458018, 38.6456447239477, -345.969826553027, 0, 0, -485.640055159093, 0, -39.0848394364336, -724.533757966588, 200.487076502321, 15.2084941937167, 9.85327964125878
5736000, 119.681362878979, 31.7007287224836, -338.972869779634, 0, 0, -500.362665909809, 0, -34.1461196974921, -722.099563785472, 190.872953474731, 16.4467450544373, 9.95945770877439
5760000, 123.511183057255, 36.9540174838588, -333.637566455953, 0, 0, -478.296288321429, 0, -36.1900422694616, -687.65869650573, 209.2924958457, 16.817312563069, 10.3974557405981
5784000, 134.122044974721, 39.9317104938063, -334.358772544975, 0, 0, -483.820837539442, 0, -37.0970890201464, -681.222943636036, 219.664212637341, 14.7407197961325, 8.6311679420476
5808000, 128.831094423884, 45.1839612134203, -336.686619211824, 0, 0, -486.954197518092, 0, -35.3248791145646, -684.950640207176, 215.400864464228, 21.3530552632017, 8.91274422094326
5832000, 157.901703173408, 48.2988671640158, -341.957994394047, 0, 0, -464.175109826432, 0, -36.8500701137045, -636.78260399676, 208.773977122512, 17.2655264138138, 10.4249084399524
5856000, 137.315151839799, 37.3913043198413, -336.662655257313, 0, 0, -478.805999574922, 0, -36.6595850808027, -677.421783753397, 192.436348428062, 19.548896175376, 9.06333772956905
5880000, 106.182299749561, 29.9020360084958, -349.628103249467, 0, 0, -496.372421065491, 0, -38.9361065121796, -748.852295069081, 183.116729704166, 14.1209711607687, 9.14622635844509
5904000, 128.028193131745, 33.3172801604666, -345.105909403448, 0, 0, -494.835965924824, 0, -39.7826543863633, -718.379056422424, 184.959402877204, 14.951331246578, 9.8676213118941
5928000, 132.672469392017, 34.1963696361809, -329.067862408672, 0, 0, -483.381684992319, 0, -37.5304478403611, -683.111156213154, 180.241596736698, 18.3453295597205, 9.28889973036564
5952000, 123.135107149184, 35.0301964355269, -337.061334929299, 0, 0, -492.421515854838, 0, -37.5011743209569, -708.818721520383, 196.799391536811, 16.3275888376398, 9.47343887263946
5976000, 119.900879290421, 31.6013882053766, -339.989663791041, 0, 0, -477.301693558651, 0, -37.1399513764026, -702.929041230297, 203.167254861651, 19.1255090597801, 10.0708056458809
6000000, 124.763561096297, 34.8723543208327, -349.493242639022, 0, 0, -489.919071256036, 0, -35.165740544617, -714.942139022545, 194.23064005126, 17.3197427558138, 9.33430882696662
6024000, 112.433150892011, 38.2895855478803, -347.415015962122, 0, 0, -486.678796926181, 0, -37.6736947597377, -721.044771208149, 173.052390935026, 18.7206521629676, 10.244671665629
6048000, 119.382514057079, 35.4922946323033, -348.723208052524, 0, 0, -488.346007836886, 0, -37.6365112107524, -719.83091841078, 184.250684611198, 13.5486871295914, 10.7562489796465
6072000, 123.214588901711, 34.2857078912224, -342.011392893029, 0, 0, -493.859023710503, 0, -36.6534924295343, -715.023612240133, 188.411712413131, 18.2082303314844, 10.6834209219087
6096000, 137.976726970963, 38.0325099088049, -328.368125102651, 0, 0, -485.029319611048, 0, -36.9638234707553, -674.352031304686, 196.103019537456, 16.0962790191893, 8.55688251349191
6120000, 138.375102820727, 36.8758310469068, -336.660419909225, 0, 0, -477.142027405078, 0, -38.2719433784892, -676.823456825158, 208.710326495928, 16.8783340145046, 10.299787454538
6144000, 143.027348899863, 38.9156719290458, -344.045178781736, 0, 0, -486.567438731696, 0, -38.1799952653031, -686.849591949826, 199.019629957976, 23.961039613207, 10.3938010129644
6168000, 130.762399244321, 39.4040128290356, -345.890160702237, 0, 0, -482.66937559048, 0, -35.3569295024913, -693.750053721852, 192.265854005086, 16.2926742873136, 9.56278676695221
6192000, 143.921068359847, 41.6732379396366, -329.287770188537, 0, 0, -487.353308533244, 0, -34.6408804600586, -665.687652882356, 212.548887246822, 20.7490077133029, 10.0057103561299
6216000, 130.621252551722, 34.4375308130593, -338.21382291744, 0, 0, -493.260465466835, 0, -35.5199837625577, -701.935488782051, 190.627531573721, 16.7237717493032, 9.07268558370632
6240000, 141.912982889505, 39.6059322188096, -334.77435204788, 0, 0, -489.593546626275, 0, -34.6635490633719, -677.512532629212, 211.717496392299, 14.859967175985, 10.9618711531093
6264000, 142.03846185094, 38.6051960360318, -334.588198073158, 0, 0, -475.675169133032, 0, -36.6106790735498, -666.230388392768, 224.02805486769, 13.6599791793907, 10.5875877911779
6288000, 121.750273603218, 44.6383860715941, -344.644610484564, 0, 0, -490.364537805664, 0, -36.2277558086373, -704.848244424053, 214.830236335539, 20.3820163041386, 9.54743281304823
6312000, 143.641307345019, 38.9039738052488, -330.62274223352, 0, 0, -495.27113146986, 0, -37.3023433400811, -680.650935893193, 198.790857904601, 18.6870162999482, 9.9150617411104
6336000, 128.356874356245, 44.8776937422836, -334.594836004363, 0, 0, -484.399601109652, 0, -32.1498624165812, -677.909731432068, 229.564583762833, 18.0729161859906, 11.4488007461492
6360000, 136.707245934573, 44.1608879517833, -342.213498216776, 0, 0, -474.079628661678, 0, -35.7250264421467, -671.150019434244, 243.398454169283, 20.4209931017103, 12.1873953389458
6384000, 147.255298857529, 44.5373229438604, -327.270529115548, 0, 0, -467.215313856421, 0, -35.9478231212233, -638.641044291803, 221.572077154983, 19.1268118969792, 11.6733168869919
6408000, 149.768947355765, 44.8262850687447, -337.086675490569, 0, 0, -455.307736569256, 0, -36.1365199551884, -633.935699590504, 266.372653942679, 22.3513900228371, 8.84294970809429
6432000, 162.216828354308, 44.7763009477018, -338.431501592843, 0, 0, -449.257245917593, 0, -37.245106542433, -617.940724750859, 235.744779724825, 20.7740598987244, 10.4706227659098
6456000, 147.879474685328, 38.2936955723027, -331.558071461561, 0, 0, -460.603056945224, 0, -36.5966503327694, -642.584608481924, 219.344761682167, 17.7875128313259, 10.4953607469127
6480000, 149.240191535772, 40.9150728474541, -333.624473754868, 0, 0, -477.157601219744, 0, -35.5469852424113, -656.173795833797, 222.604554073204, 18.856198522249, 9.19642210671043
6504000, 143.00581052571, 35.0327753480628, -328.37631372866, 0, 0, -478.079517791303, 0, -35.9992763114648, -664.416521957655, 206.313037345644, 17.6320867763722, 10.7410561701153
6528000, 131.903703188161, 43.247067067584, -350.463797484261, 0, 0, -462.909148035666, 0, -35.3548118131097, -673.576987077292, 224.315843223442, 16.5216236967523, 10.1192245128357
6552000, 165.092639548608, 41.9372152560215, -340.262620190842, 0, 0, -464.368850967309, 0, -36.7996422826222, -634.401258636144, 244.382758212932, 21.8933565629699, 10.4326369668614
6576000, 164.852338299024, 43.0997378712004, -348.542835059582, 0, 0, -471.523647614278, 0, -32.9196649723765, -645.034071476012, 256.396557475863, 20.8870131814495, 10.7604946617901
6600000, 182.800480017253, 47.6472772481321, -329.843878549971, 0, 0, -478.129785363776, 0, -37.2657958356951, -614.791702484057, 241.941600619688, 14.3201971596978, 10.6819093892789
6624000, 154.210670589278, 49.0148359078353, -327.225449894939, 0, 0, -446.47383813115, 0, -33.6391190518663, -604.112900580842, 242.641969187044, 24.5328336146722, 9.00597564627502
6648000, 148.335941980983, 44.0667607929418, -328.282723411565, 0, 0, -477.070046456033, 0, -38.9640823443509, -651.914149438024, 238.324114523563, 20.1941629311299, 10.9709109691127
6672000, 202.055474771266, 53.400964040468, -316.593963721032, 0, 0, -448.698850433689, 0, -32.599277651795, -542.435652994782, 292.955074786875, 25.2998652426643, 12.9532682044822
6696000, 199.942286867864, 54.130149747812, -322.596566862507, 0, 0, -405.768275104586, 0, -37.0253198638968, -511.317725215314, 314.392041213621, 22.5781051095635, 13.4808700693805
6720000, 215.913424234173, 68.0232314875364, -322.476723488624, 0, 0, -419.228255332746, 0, -37.509819714514, -495.278142814175, 335.414258087748, 29.9492223014056, 9.72196140879602
6744000, 194.436152061029, 57.2472434351293, -312.970865379716, 0, 0, -417.804299088203, 0, -38.3983539736226, -517.490122945383, 330.119933584546, 16.9326889693377, 8.18799275006566
6768000, 191.753688369555, 57.2306654357217, -316.550479037173, 0, 0, -429.262027646959, 0, -34.5033986889956, -531.331551567851, 303.234881066121, 26.1430360962931, 10.3903135511357
6792000, 217.173844919051, 48.057125781768, -314.603212746019, 0, 0, -409.204514630928, 0, -37.5409629560067, -496.117719632135, 310.63689023496, 28.2284321419323, 10.0289757192084
6816000, 201.460103883797, 54.0169117191833, -308.410468793912, 0, 0, -389.476734901758, 0, -34.4252079748254, -476.835396067515, 312.163393074314, 18.8937800065499, 7.34235687620881
6840000, 218.662578351609, 54.6197358263157, -301.607466314719, 0, 0, -435.34341012709, 0, -35.7801385371619, -499.448700801046, 314.342581725977, 19.3475948993573, 9.0896919906278
6864000, 174.487886858999, 57.582956147096, -326.123677209878, 0, 0, -457.359559082815, 0, -34.1911259304993, -585.603519217097, 304.410195521363, 20.8097079886091, 12.7008667510619
6888000, 188.159518315254, 55.4632663203703, -298.694372940542, 0, 0, -438.745393679993, 0, -36.1334101359669, -529.950392120878, 330.661498783857, 26.2005729902075, 10.4468001884572
6912000, 174.696041045634, 61.165535299768, -314.279180655183, 0, 0, -442.150530660965, 0, -33.9360082018691, -554.504143172615, 269.098827269193, 25.7988501009895, 9.28379004675241
6936000, 185.271002262029, 44.1152426911287, -317.11710508537, 0, 0, -455.041368896539, 0, -35.3461869099812, -578.118415938732, 264.234343929131, 21.01742621313, 9.63534499506306
6960000, 184.3471832586, 50.7979678051984, -333.672667937356, 0, 0, -438.855502201295, 0, -34.9882561709171, -572.37127524577, 287.999061802606, 28.1271664134934, 13.2122489071817
6984000, 159.817999170328, 43.5019562871592, -340.731775327338, 0, 0, -454.789049569195, 0, -35.9606965312866, -628.161565970333, 270.404497179578, 14.5178020105523, 9.91140778590349
7008000, 181.716298853966, 49.2639053786185, -322.352238355522, 0, 0, -453.979650182062, 0, -36.1201241967307, -581.47180850173, 248.625161856683, 21.3196816459584, 10.9855386535849
7032000, 150.164489602452, 39.0418530222196, -339.600960047771, 0, 0, -473.371827379644, 0, -32.9914762521645, -656.757921054908, 262.78978636011, 17.7851185544809, 11.0133933502399
7056000, 162.021892460046, 37.1930543703306, -336.305547936201, 0, 0, -464.341726801777, 0, -36.8648561133198, -638.297184020921, 245.444453455775, 24.5605350278513, 10.1462805868358
7080000, 156.730039679094, 41.2722703085172, -326.647177528948, 0, 0, -480.279087744762, 0, -35.9562741668967, -644.880229452996, 251.003734875627, 13.4351084778878, 9.35224169249869
7104000, 152.402110192793, 36.9395775322861, -332.338178018914, 0, 0, -476.608831840822, 0, -36.2241906091101, -655.829512743767, 231.742948544762, 18.4290790944307, 8.45769779862049
7128000, 149.552698610936, 44.1583169019322, -341.149122499, 0, 0, -484.415340219223, 0, -38.0311513982264, -669.884598603581, 236.875939504057, 18.8903282955067, 10.1144446287448
7152000, 141.202852217705, 35.8702784788667, -334.334540181339, 0, 0, -477.225324570589, 0, -34.918584454544, -669.4053185099, 220.273951055618, 18.0043306093562, 10.8587344883274
7176000, 149.420000410557, 51.1746051230122, -343.944298028721, 0, 0, -472.532907001913, 0, -37.2366383178547, -653.11923781492, 227.523087648466, 21.8300731873916, 9.79945297916621
7200000, 165.023470405233, 40.9226166542556, -322.362062719158, 0, 0, -455.291607213443, 0, -33.4366253784028, -605.144208251515, 222.351879685366, 14.3146098544209, 8.05357455572337
7224000, 141.629744486223, 52.1611683597313, -333.65173266087, 0, 0, -466.937910714972, 0, -36.8798339906662, -643.678564520554, 219.333757824586, 25.393688939797, 9.79468931413106
7248000, 142.949751948464, 33.5302511588509, -335.280020015603, 0, 0, -476.012873936385, 0, -35.5686753499081, -670.381566194581, 225.171533289631, 20.0158093543423, 11.0405463561932
7272000, 137.304129902495, 39.8801882078954, -333.113986576006, 0, 0, -489.476768939669, 0, -34.3463374369509, -679.752774842235, 233.097540125679, 16.9093395107473, 11.4540605746321
7296000, 136.054925813026, 45.38131862928, -335.695626527497, 0, 0, -470.010611522092, 0, -34.8164267942288, -659.086420401512, 231.986346176833, 23.5168507932586, 10.0493356662839
7320000, 138.566685560005, 46.9535747516149, -320.211542615045, 0, 0, -468.8585043611, 0, -39.0350512751805, -642.584837939706, 222.718526107015, 31.0457551967651, 8.79429733109927
7344000, 174.64265888835, 47.9613353466032, -323.585202082201, 0, 0, -469.692093500255, 0, -39.4753897206338, -610.148691068137, 281.621203296446, 25.3671286455628, 9.89334531128822
7368000, 153.794328732613, 50.9583029080582, -326.549984507503, 0, 0, -458.64859216052, 0, -37.6126923473534, -618.058637374705, 247.244687871574, 20.1298017966169, 9.34632760034885
7392000, 153.176811151263, 48.2162137159694, -333.121490038382, 0, 0, -446.157905059662, 0, -32.6386815731888, -610.525051804, 260.936146728568, 24.2405903011164, 11.0432328866013
7416000, 145.157848673427, 52.3140119748958, -348.960872848432, 0, 0, -463.004358327333, 0, -36.495256200295, -650.988626727737, 245.058258897117, 21.4175506187013, 11.6688336117989
7440000, 174.663985255107, 41.6590766184901, -333.263424503215, 0, 0, -463.269133347878, 0, -37.7582155701057, -617.967711547602, 245.872315579433, 23.9830458706167, 9.62578275457168
7464000, 160.265618775638, 43.3110844385009, -324.111662814772, 0, 0, -462.141647293363, 0, -36.0905695531863, -618.767176447182, 228.434151861372, 21.5655767826924, 14.2297881122818
7488000, 168.485234000873, 51.3724758838096, -336.977238674557, 0, 0, -453.633822239957, 0, -38.1821038014624, -608.935454831294, 242.466446582593, 17.9382324461807, 11.008281394647
